AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_016868	1.0	0.0433363662373	0.0	-
NM_016869	0.0	-	0.0	-
NM_001033128	24.0	1.29093901555	16.0	2.70309976431
NM_001033126	1.0	0.191026482392	1.0	0.399811070718
NM_008033	98.0	15.6850920535	76.0	20.1767089551
NM_001033124	0.0	-	0.0	-
NM_016861	27.0	5.40103579984	15.0	4.58929475992
NM_001033122	0.0	-	0.0	-
NM_001033123	0.0	-	0.0	-
NM_016864	0.0	-	0.0	-
NM_177327	16.0	0.746231414409	5.0	0.545987914854
NM_177326	114.0	5.9781539684	54.0	10.3219795286
NM_177325	36.0	3.20179571788	29.0	3.61968256686
NM_177324	98.0	4.11889685223	64.0	3.4290256487
NM_177631	0.0	-	0.0	-
NM_177630	0.0	-	0.0	-
NM_177633	46.0	1.34218413137	18.0	3.68642126021
NM_177320	1.0	0.0690024607496	1.0	0.115083232512
NM_021426	0.0	-	0.0	-
NM_001286948	1438.0	265.595720692	678.0	425.244052454
NM_177638	0.0	-	0.0	-
NM_001289701	110.0	3.9363307961	95.0	3.86911322292
NM_001290302	7.0	0.834285096498	4.0	0.812571487856
NM_001289875	0.0	-	0.0	-
NM_011078	252.0	14.4232983907	161.0	14.7281359879
NM_001170705	0.0	-	0.0	-
NM_028974	0.0	-	0.0	-
NM_001289709	236.0	38.2604339015	197.0	49.3003940493
NM_011075	21.0	1.45538960895	18.0	1.41452342796
NM_011076	3.0	0.181469400995	2.0	0.157169269773
NM_001290308	854.0	21.9390141444	709.0	23.2061247012
NM_011070	27.0	13.0684226347	26.0	16.8333357904
NM_011072	354.0	122.49935475	199.0	141.632362917
NM_011073	0.0	-	0.0	-
NM_134072	0.0	-	0.0	-
NM_001282737	49.0	21.3176720755	32.0	21.8454593198
NM_134071	25.0	2.01134243887	20.0	1.90241855451
NM_134077	32.0	2.34685689647	12.0	1.22381193598
NM_016863	1.0	0.307201771684	1.0	0.920665860093
NM_134078	149.0	16.577088951	104.0	23.0899738717
NM_001002898	0.0	-	0.0	-
NM_016860	791.0	86.847800647	396.0	105.410135769
NM_022024	0.0	-	0.0	-
NM_181344	76.0	7.60145779237	63.0	13.0894667935
NM_133223	7.0	1.95492036526	5.0	2.59980773964
NM_144936	33.0	6.30787637858	19.0	6.83404658155
NM_133221	453.0	47.4527329581	299.0	51.2037901814
NM_133226	0.0	-	0.0	-
NM_133227	373.0	17.5350617772	312.0	22.492819375
NM_007457	310.0	73.0837104445	168.0	106.032913396
NM_144933	49.0	3.78252027597	43.0	6.63870905578
NM_007459	710.0	46.0769546751	438.0	46.8098290656
NM_007458	499.0	43.6328232324	441.0	45.2510094364
NM_133228	7.0	0.777926967056	4.0	0.74197840111
NM_133229	2.0	0.393796908111	2.0	1.31179841504
NM_001276398	0.0	-	0.0	-
NM_144939	11.0	1.55111714227	9.0	1.83199433824
NM_016867	1.0	0.238178588806	1.0	0.31857961508
NM_030614	0.0	-	0.0	-
NM_026298	123.0	6.84728209298	118.0	6.7666310243
NM_001024837	155.0	7.08532479788	66.0	9.30234578302
NM_030611	0.0	-	0.0	-
NM_030610	0.0	-	0.0	-
NM_030612	42.0	3.28000646499	33.0	4.54270932614
NM_009536	176.0	25.4986340616	87.0	34.1041966846
NM_026290	1.0	0.272944457163	1.0	0.294289087244
NM_026296	0.0	-	0.0	-
NM_175137	741.0	50.4258098015	656.0	62.0464577381
NM_001167913	0.0	-	0.0	-
NM_001039228	0.0	-	0.0	-
NM_207547	0.0	-	0.0	-
NM_028528	0.0	-	0.0	-
NM_001080820	2.0	0.162514297571	2.0	0.249323177019
NM_028527	0.0	-	0.0	-
NM_028524	0.0	-	0.0	-
NM_028525	0.0	-	0.0	-
NM_020585	56.0	8.30095186117	12.0	8.72631119567
NM_028521	17.0	2.43250072066	4.0	1.65872030992
NM_025921	9.0	0.463879408707	2.0	1.0035257875
NM_025920	92.0	12.822829507	78.0	13.7324581448
NM_025923	9.0	1.52049361743	8.0	2.13516125
NM_025922	21.0	5.45488564388	6.0	3.02570589197
NM_054087	382.0	32.2050000694	256.0	51.4834872947
NM_054084	0.0	-	0.0	-
NM_054085	0.0	-	0.0	-
NM_025929	0.0	-	0.0	-
NM_025928	206.0	57.5305136063	140.0	69.2086750001
NM_054088	170.0	11.0087793424	125.0	32.5820060877
NM_054089	9.0	0.626188959153	5.0	0.587544372074
NM_177322	0.0	-	0.0	-
NM_001081354	5.0	0.435432074415	3.0	0.37444992071
NM_001164791	32.0	1.44025228884	12.0	2.64666141759
NM_001164797	0.0	-	0.0	-
NM_029219	84.0	9.98769741116	81.0	11.1045886322
NM_001161548	2.0	0.29529939799	2.0	0.446011461112
NM_177632	41.0	4.01410315001	30.0	7.08371144119
NM_029211	140.0	28.3253246472	110.0	33.6548282394
NM_029210	0.0	-	0.0	-
NM_194063	0.0	-	0.0	-
NM_021022	1.0	0.061503112615	1.0	0.0759096662256
NM_194060	51.0	6.07355401455	47.0	8.42244857368
NM_001177896	0.0	-	0.0	-
NM_144559	0.0	-	0.0	-
NM_008030	0.0	-	0.0	-
NM_184088	157.0	6.06597338184	125.0	6.57790893748
NM_028295	119.0	19.8042402509	113.0	21.8915857119
NM_028296	0.0	-	0.0	-
NM_001040689	0.0	-	0.0	-
NM_028291	79.0	5.13905815985	57.0	6.8258913947
NM_028292	271.0	34.5559705734	154.0	39.9335843089
NM_019781	1407.0	218.11958543	928.0	247.021732308
NM_028298	63.0	4.65781861095	31.0	5.73972313885
NM_028299	27.0	6.87114021874	22.0	6.36241133286
NM_001018087	1.0	0.225511412922	1.0	0.660214333883
NM_001160363	2.0	0.419592663764	2.0	0.861395525753
NM_172919	5.0	0.546384276317	0.0	-
NM_172918	12.0	0.897563437269	8.0	1.32042866777
NM_172677	96.0	5.59565201937	44.0	7.39616995814
NM_001253381	18.0	2.19661096575	11.0	2.98345504392
NM_172913	0.0	-	0.0	-
NM_172912	0.0	-	0.0	-
NM_172911	23.0	1.44860417024	19.0	1.38769941503
NM_172910	0.0	-	0.0	-
NM_172916	0.0	-	0.0	-
NM_172914	0.0	-	0.0	-
NM_054055	0.0	-	0.0	-
NM_001290303	94.0	7.59716166646	89.0	7.61413427857
NM_001166207	0.0	-	0.0	-
NM_001193659	226.0	17.8861851716	102.0	41.7794409491
NM_175249	0.0	-	0.0	-
NM_175246	63.0	8.1576934984	37.0	9.66938909832
NM_175247	2.0	0.145228044501	1.0	0.12149222609
NM_175244	158.0	10.4497193163	138.0	16.0657260644
NM_175245	28.0	3.73653218751	6.0	7.62171484179
NM_175242	61.0	5.76594094546	52.0	8.77030940338
NM_001302140	16.0	0.675301244919	15.0	0.730013909434
NM_175240	0.0	-	0.0	-
NM_175241	0.0	-	0.0	-
NM_010855	0.0	-	0.0	-
NM_001167700	103.0	16.825256014	87.0	21.294327686
NM_010585	1000.0	30.4806860636	895.0	32.6602029023
NM_010584	0.0	-	0.0	-
NM_010851	99.0	15.6455201516	60.0	20.2732482324
NM_010582	21.0	2.02505203756	20.0	2.11046432703
NM_010581	693.0	109.003663125	397.0	122.584534658
NM_010852	7.0	0.702702285346	1.0	0.174526223913
NM_001286726	30.0	2.79188008888	22.0	4.04351049909
NM_001042501	7.0	0.915466617617	1.0	0.407937311993
NM_001042503	0.0	-	0.0	-
NM_010859	0.0	-	0.0	-
NM_145364	0.0	-	0.0	-
NM_010589	221.0	16.9124961137	212.0	19.3231123479
NM_010588	4.0	0.297047593735	4.0	0.32164288061
NM_207202	8.0	0.661483628125	7.0	1.11502865278
NM_207203	0.0	-	0.0	-
NM_008044	20.0	5.49877143837	17.0	8.20189345554
NM_207206	12.0	1.89941789433	10.0	1.91147769048
NM_207207	141.0	44.1259259993	94.0	46.9310567289
NM_207204	16.0	0.945793006088	14.0	1.00712265412
NM_207205	73.0	2.99825576348	59.0	4.9546461475
NM_146860	0.0	-	0.0	-
NM_146861	0.0	-	0.0	-
NM_207208	0.0	-	0.0	-
NM_146863	0.0	-	0.0	-
NM_146864	0.0	-	0.0	-
NM_009349	1.0	0.294289087244	1.0	0.378688976416
NM_146866	0.0	-	0.0	-
NM_146867	0.0	-	0.0	-
NM_008300	228.0	14.7933542813	163.0	19.4038794025
NM_001100452	56.0	2.5625829503	42.0	3.92075191396
NM_001100451	59.0	3.63388020433	22.0	3.81964832613
NM_001195760	0.0	-	0.0	-
NM_008304	212.0	19.2647872276	101.0	49.9291155358
NM_001013381	25.0	1.81316391382	17.0	3.85100189335
NM_001013382	0.0	-	0.0	-
NM_001100454	2.0	0.237427236791	0.0	-
NM_008308	0.0	-	0.0	-
NM_146778	0.0	-	0.0	-
NM_145361	262.0	26.0664662583	200.0	38.3025109734
NM_198166	0.0	-	0.0	-
NM_001013389	229.0	31.902925313	194.0	44.7549431667
NM_178716	89.0	4.97016110671	55.0	6.13947923388
NM_001170955	0.0	-	0.0	-
NM_001170954	2.0	0.282418139072	2.0	0.55751432639
NM_001243064	1510.0	173.378025072	570.0	386.493039781
NM_178347	64.0	4.66078740204	49.0	8.22287016515
NM_011425	0.0	-	0.0	-
NM_138950	285.0	12.4187950255	253.0	13.1210348443
NM_024471	155.0	16.1802874892	90.0	24.1490162768
NM_001256382	0.0	-	0.0	-
NM_146321	0.0	-	0.0	-
NM_008509	36546.0	2717.32675451	29181.0	6165.02863265
NM_001002786	1.0	0.0733392780147	1.0	0.138226692493
NM_001002787	0.0	-	0.0	-
NM_001081082	0.0	-	0.0	-
NM_001081083	0.0	-	0.0	-
NM_001347397	10.0	0.465817323612	3.0	0.779942321893
NM_001081085	24.0	2.12074718815	21.0	4.9469581074
NM_001081086	12.0	0.57371650548	4.0	0.533081427624
NM_146775	0.0	-	0.0	-
NM_001081088	0.0	-	0.0	-
NM_001081089	0.0	-	0.0	-
NM_001127324	37.0	8.98317438812	26.0	10.6063701118
NM_001289878	111.0	5.52536519904	43.0	5.38721708646
NM_001128510	0.0	-	0.0	-
NM_001324553	0.0	-	0.0	-
NM_011471	0.0	-	0.0	-
NM_146326	0.0	-	0.0	-
NM_011980	16.0	2.37286885715	10.0	3.42500268772
NM_172668	5.0	0.187504818293	5.0	0.263254403857
NM_025747	17.0	1.13154576968	6.0	1.11091415591
NM_025746	0.0	-	0.0	-
NM_001171026	1425.0	105.953883467	1153.0	171.926483357
NM_011985	4.0	0.839770533474	3.0	0.768004429211
NM_011986	154.0	12.5271254749	111.0	15.2590907415
NM_011989	1080.0	81.1233421034	754.0	117.49354717
NM_172663	32.0	2.21061210647	17.0	2.10876865112
NM_172662	4.0	0.469668855305	3.0	0.675017345853
NM_172665	648.0	37.6249591303	338.0	77.9751071668
NM_001113354	43.0	2.03577333838	25.0	2.45001412964
NM_172666	47.0	1.92277668213	28.0	4.18135744792
NM_029590	0.0	-	0.0	-
NM_021542	17.0	1.52139759699	11.0	2.19458919732
NM_001040089	0.0	-	0.0	-
NM_172392	1.0	0.0864611534321	1.0	0.138992491344
NM_024290	8.0	0.732946405966	4.0	2.26785488701
NM_024291	0.0	-	0.0	-
NM_146773	0.0	-	0.0	-
NM_146985	0.0	-	0.0	-
NM_019654	70.0	4.79609502447	35.0	6.54067086826
NM_001104614	1.0	0.112755706461	1.0	0.113009660755
NM_146328	0.0	-	0.0	-
NM_001081228	0.0	-	0.0	-
NM_001081229	239.0	7.34362104142	141.0	18.3762514335
NM_001347139	108.0	10.3383896709	95.0	11.3224405953
NM_013680	1.0	0.0936998867882	1.0	0.141941412659
NM_001347641	132.0	8.90823160392	64.0	19.0580564986
NM_001081225	65.0	2.8442954733	34.0	2.93126089133
NM_001081226	53.0	27.9440630846	40.0	29.3000229928
NM_001081227	0.0	-	0.0	-
NM_001081220	0.0	-	0.0	-
NM_001081221	35.0	1.25113046411	31.0	2.09914301029
NM_001081222	7.0	0.46418593695	2.0	0.237802319313
NM_001081223	13.0	1.08174421538	7.0	0.78575844659
NM_001037922	0.0	-	0.0	-
NM_001037923	2.0	0.244464260049	1.0	0.857714348292
NM_001004192	0.0	-	0.0	-
NM_183123	0.0	-	0.0	-
NM_001037927	15.0	1.9763089907	12.0	1.730216875
NM_001324552	0.0	-	0.0	-
NM_019650	98.0	9.58533403267	35.0	16.489860358
NM_001037928	0.0	-	0.0	-
NM_001037929	0.0	-	0.0	-
NM_013684	23.0	3.75913568608	12.0	3.79883578865
NM_001310674	82.0	4.00368705361	52.0	6.54747063364
NM_001310675	0.0	-	0.0	-
NM_146394	0.0	-	0.0	-
NM_011675	265.0	40.892004155	126.0	44.5226229666
NM_146392	0.0	-	0.0	-
NM_011673	94.0	7.60941844785	51.0	12.956915231
NM_146390	0.0	-	0.0	-
NM_011671	293.0	55.970759341	214.0	69.2756511372
NM_013686	199.0	23.9737853197	153.0	27.5654300696
NM_011678	142.0	11.6549069105	123.0	12.8176190927
NM_146399	0.0	-	0.0	-
NM_178669	0.0	-	0.0	-
NM_133214	20.0	6.3715923016	6.0	10.035257875
NM_153178	192.0	7.19749537543	92.0	10.7229236295
NM_001033267	0.0	-	0.0	-
NM_007451	229.0	53.2372367578	188.0	63.0979424918
NM_134126	95.0	4.9277196664	84.0	5.75400451537
NM_028113	0.0	-	0.0	-
NM_181345	0.0	-	0.0	-
NM_007442	0.0	-	0.0	-
NM_007524	1.0	0.209504339771	1.0	0.300456822605
NM_153521	603.0	57.9807776937	544.0	67.5641124259
NM_001271915	17.0	2.03417389358	16.0	4.01410315001
NM_011513	233.0	20.2384456279	50.0	35.5860208334
NM_009948	316.0	32.8729248981	273.0	35.4414670101
NM_009239	6.0	0.200326762505	2.0	0.256328425926
NM_011510	4.0	0.24318072395	4.0	0.25261819698
NM_011517	0.0	-	0.0	-
NM_018783	137.0	11.6215581477	114.0	13.6355112962
NM_001033488	0.0	-	0.0	-
NM_009941	13494.0	5460.313297	12629.0	6122.47689389
NM_146133	21.0	2.22534757524	17.0	4.95928441498
NM_009943	102.0	46.5977072801	73.0	74.7524311098
NM_146131	735.0	49.3812622504	499.0	68.7856274675
NM_146640	0.0	-	0.0	-
NM_009944	240.0	197.414909017	167.0	206.899761127
NM_009235	1.0	0.264549856108	1.0	0.432554218751
NM_009946	1.0	0.0611284743656	0.0	-
NM_019724	0.0	-	0.0	-
NM_001163634	0.0	-	0.0	-
NM_019726	32.0	7.89659636067	26.0	7.95477758386
NM_019727	85.0	12.3087578554	72.0	13.841735
NM_019720	122.0	20.6111357029	89.0	40.0510291873
NM_019721	31.0	4.62019298206	28.0	4.83626885543
NM_019722	94.0	32.5655088694	75.0	40.6834778717
NM_001004066	12.0	0.772272944636	9.0	1.44046763756
NM_021441	40.0	3.69963423964	29.0	3.47697106781
NM_133225	37.0	3.20920087619	20.0	3.81568740495
NM_019728	0.0	-	0.0	-
NM_177850	0.0	-	0.0	-
NM_001163564	40.0	4.02752824415	28.0	4.69878295151
NM_001163566	0.0	-	0.0	-
NM_001163567	62.0	3.27351449448	20.0	5.40984252023
NM_001285916	0.0	-	0.0	-
NM_001199147	6.0	0.525865041486	4.0	0.568569851276
NM_001163569	3.0	0.285633525854	3.0	0.37121792386
NM_001146049	23.0	4.72650370905	16.0	6.60757720166
NM_174990	0.0	-	0.0	-
NM_025600	178.0	27.6656050865	35.0	34.1003908374
NM_021446	206.0	52.3357752469	110.0	78.2892458335
NM_026327	110.0	7.49238710126	98.0	8.34851673813
NM_144938	4.0	0.408629435019	4.0	0.577568798562
NM_026353	762.0	90.8178919331	212.0	144.726167993
NM_001177705	12.0	0.626877118689	10.0	1.93357569846
NM_001271628	1.0	0.0946722441039	1.0	0.279533645544
NM_001276399	8.0	0.798826497514	4.0	0.744731567719
NM_001287048	8.0	1.03947427277	3.0	1.03456266753
NM_178257	0.0	-	0.0	-
NM_001346518	0.0	-	0.0	-
NM_001252532	45.0	3.74864364451	42.0	4.0064717752
NM_025604	57.0	20.4532669443	38.0	31.0032357114
NM_001252530	1.0	0.0649531254046	1.0	0.144600257565
NM_001168477	7.0	0.580712084253	2.0	1.22381193598
NM_001252534	60.0	6.00115088872	57.0	7.14119474252
NM_001346515	20.0	1.55024580974	8.0	2.09067872396
NM_027189	30.0	11.8371324869	22.0	16.9827440962
NM_007850	0.0	-	0.0	-
NM_028982	74.0	5.29300843016	43.0	6.90425741801
NM_021895	696.0	54.9819429101	602.0	66.1689511584
NM_133210	5.0	1.19752480609	2.0	1.01366241162
NM_022305	1403.0	93.1386998808	748.0	187.659322263
NM_001163300	142.0	13.4307881079	129.0	13.8011542204
NM_027715	28.0	3.33318173785	24.0	5.29332283517
NM_027241	32.0	6.75111952349	24.0	10.9975428767
NM_027246	44.0	16.29340762	5.0	5.76738958334
NM_027711	1.0	0.0521673429649	1.0	0.0636754941308
NM_027244	663.0	75.0098756611	505.0	351.930918534
NM_001256180	0.0	-	0.0	-
NM_027249	180.0	38.0550509305	136.0	43.8840858843
NM_028602	5.0	0.865605912164	4.0	1.14037021307
NM_001113353	77.0	3.93840395707	69.0	4.67859995524
NM_026047	10.0	0.871116134984	10.0	1.38800247234
NM_026046	3.0	0.113850146067	1.0	0.19187873566
NM_026045	41.0	3.61657403641	12.0	3.51087739068
NM_026044	22.0	2.24365521596	22.0	4.61873793411
NM_026591	122.0	38.7028912777	86.0	39.7710680761
NM_026042	12.0	1.67099576087	10.0	5.01762893751
NM_026593	0.0	-	0.0	-
NM_026592	7.0	0.928781028538	6.0	2.45761417347
NM_021371	0.0	-	0.0	-
NM_030226	1.0	0.0776322166711	1.0	0.184471652114
NM_026598	121.0	17.5387511249	86.0	41.6923757126
NM_199025	19.0	1.08602562916	4.0	0.910227471657
NM_199027	101.0	6.65357360204	91.0	6.82517538585
NM_199021	0.0	-	0.0	-
NM_199022	4.0	0.249840445021	3.0	0.480155879187
NM_199023	0.0	-	0.0	-
NM_199028	87.0	4.32997570736	65.0	7.89699469584
NM_199029	113.0	8.04434244415	72.0	14.1952567191
NM_001001130	1.0	0.135733875677	0.0	-
NM_028629	0.0	-	0.0	-
NM_008548	381.0	29.4942138111	233.0	35.6435226354
NM_008549	685.0	33.9296724797	550.0	47.9530133037
NM_001190401	204.0	5.03408017993	194.0	5.43354738419
NM_001190403	0.0	-	0.0	-
NM_001347327	42.0	6.06156515941	38.0	6.31357283528
NM_008542	83.0	8.41056617597	48.0	9.71153987905
NM_001013816	0.0	-	0.0	-
NM_001013817	0.0	-	0.0	-
NM_001013810	0.0	-	0.0	-
NM_001013811	0.0	-	0.0	-
NM_008545	1.0	0.129654494509	0.0	-
NM_176808	1734.0	229.465544905	770.0	529.256750943
NM_010202	0.0	-	0.0	-
NM_010203	0.0	-	0.0	-
NM_010204	0.0	-	0.0	-
NM_001033354	0.0	-	0.0	-
NM_010206	1956.0	117.187847185	1208.0	147.297588251
NM_177409	48.0	10.3962383741	36.0	9.73771653641
NM_177406	0.0	-	0.0	-
NM_177407	50.0	3.03730565225	22.0	4.60909547496
NM_001001559	0.0	-	0.0	-
NM_007756	0.0	-	0.0	-
NM_010196	5.0	0.448002583706	4.0	0.719373324374
NM_019989	36.0	3.8216073713	11.0	9.59894231523
NM_001291196	130.0	6.91353218735	51.0	14.5397202166
NM_001085518	0.0	-	0.0	-
NM_019980	152.0	20.456314667	53.0	32.8313992207
NM_019981	0.0	-	0.0	-
NM_008563	525.0	54.7662202119	484.0	59.7424946065
NM_198616	61.0	4.1728066147	49.0	24.22303625
NM_019986	24.0	2.81471977796	15.0	3.64476678269
NM_001291190	176.0	5.77505848284	102.0	7.15801610666
NM_028621	0.0	-	0.0	-
NM_001081012	3.0	0.199596289227	3.0	0.227213385849
NM_001199433	453.0	23.209522553	427.0	28.5100140561
NM_130858	0.0	-	0.0	-
NM_028623	9.0	0.685780720388	8.0	5.35213753334
NM_028986	105.0	7.64475509221	69.0	9.7939574735
NM_201367	0.0	-	0.0	-
NM_001294324	227.0	39.1858406702	147.0	83.3436670976
NM_201364	39.0	4.03479440336	36.0	3.99634163164
NM_201363	0.0	-	0.0	-
NM_201362	0.0	-	0.0	-
NM_201361	16.0	2.67309865705	14.0	3.41833601582
NM_201360	0.0	-	0.0	-
NM_023292	3.0	0.448893244906	2.0	0.416400741702
NM_028625	0.0	-	0.0	-
NM_001014395	0.0	-	0.0	-
NM_009679	30.0	3.07515563075	4.0	0.920665860093
NM_016980	5.0	0.745561506316	0.0	-
NM_016983	0.0	-	0.0	-
NM_201368	98.0	6.96169375945	68.0	16.9750630722
NM_206867	0.0	-	0.0	-
NM_015811	0.0	-	0.0	-
NM_023860	0.0	-	0.0	-
NM_207159	0.0	-	0.0	-
NM_001167918	0.0	-	0.0	-
NM_033522	0.0	-	0.0	-
NM_001347329	1.0	0.086910431943	0.0	-
NM_206869	0.0	-	0.0	-
NM_206868	0.0	-	0.0	-
NM_153534	1.0	0.0714931693779	1.0	0.0915625718524
NM_153535	11.0	0.604423270443	8.0	1.01880790609
NM_173185	9.0	0.377212811674	3.0	0.654473339675
NM_153537	440.0	24.2566203901	353.0	25.8195774773
NM_001201389	0.0	-	0.0	-
NM_173182	196.0	8.58288237165	151.0	12.5440723438
NM_001286557	1.0	0.129878229616	1.0	0.339028982264
NM_173180	445.0	42.8706216421	334.0	63.843354862
NM_009003	37.0	7.88890668645	21.0	9.62285001714
NM_153538	72.0	3.90491028824	61.0	4.15017444323
NM_153539	0.0	-	0.0	-
NM_173189	44.0	2.86783727972	27.0	3.29224741951
NM_028523	956.0	44.3673802768	624.0	81.324687195
NM_008159	0.0	-	0.0	-
NM_008158	2.0	0.528171467106	2.0	0.528171467106
NM_008155	1359.0	141.717167844	1071.0	192.267641935
NM_008154	1.0	0.140484244634	1.0	0.303179996224
NM_008156	8.0	0.516948248552	5.0	0.595211024616
NM_008150	981.0	127.026941618	862.0	155.024951403
NM_008153	3.0	0.317459827329	2.0	0.539529993281
NM_001195579	0.0	-	0.0	-
NM_133693	124.0	21.9465957055	110.0	23.0454773748
NM_133692	25.0	2.50714304006	11.0	2.3893471131
NM_133690	0.0	-	0.0	-
NM_133697	101.0	14.5906100582	37.0	37.1304541376
NM_133694	105.0	23.4503429572	86.0	28.6721653572
NM_029020	1816.0	185.95947246	1529.0	213.703472018
NM_029021	3.0	0.461744994249	3.0	0.603322116735
NM_029022	24.0	2.22524966739	15.0	3.59257441826
NM_133698	0.0	-	0.0	-
NM_029025	3.0	0.518469120983	1.0	0.385971456731
NM_010104	1.0	0.140746954769	1.0	0.494347678572
NM_030199	31.0	3.75413910851	25.0	5.01762893751
NM_026623	7.0	1.89685342372	0.0	-
NM_026622	15.0	1.81214528241	11.0	2.37393197043
NM_001099297	0.0	-	0.0	-
NM_026620	14.0	2.26480833289	8.0	1.86702472093
NM_026627	0.0	-	0.0	-
NM_026626	2.0	0.237240138889	0.0	-
NM_026625	0.0	-	0.0	-
NM_026624	0.0	-	0.0	-
NM_020509	0.0	-	0.0	-
NM_001146329	0.0	-	0.0	-
NM_020504	0.0	-	0.0	-
NM_020505	3.0	0.181178176279	0.0	-
NM_020506	40.0	3.48446453994	39.0	3.39735292644
NM_020507	1595.0	120.227112999	638.0	185.043194343
NM_020052	0.0	-	0.0	-
NM_020501	0.0	-	0.0	-
NM_020050	392.0	70.0383576322	254.0	127.447775013
NM_020503	0.0	-	0.0	-
NM_172053	0.0	-	0.0	-
NM_172050	0.0	-	0.0	-
NM_172051	300.0	16.3381550064	131.0	27.5024849713
NM_146189	2.0	0.16614665356	2.0	0.176521686456
NM_172054	6.0	0.39302576534	3.0	1.32624553414
NM_144892	62.0	6.03868639519	32.0	5.53669400001
NM_144891	2.0	0.233378090117	1.0	0.272697224865
NM_144890	0.0	-	0.0	-
NM_144897	825.0	274.444897687	802.0	284.391406917
NM_144896	217.0	28.3179578528	180.0	32.3717995968
NM_144894	56.0	7.36532688075	44.0	8.62404973634
NM_001331108	160.0	10.3768284791	77.0	16.0314285555
NM_133779	738.0	86.8911260668	655.0	112.74603616
NM_013706	0.0	-	0.0	-
NM_001079931	0.0	-	0.0	-
NM_023557	0.0	-	0.0	-
NM_001101628	0.0	-	0.0	-
NM_001289118	0.0	-	0.0	-
NM_001101620	0.0	-	0.0	-
NM_172588	435.0	24.6258208479	231.0	50.1762893751
NM_172589	585.0	40.5056981846	171.0	76.9519774273
NM_001081027	0.0	-	0.0	-
NM_011867	0.0	-	0.0	-
NM_011865	312.0	56.2792173219	298.0	83.7676987887
NM_011864	9.0	0.745397421253	6.0	0.968031306272
NM_172580	3.0	0.495704285813	3.0	0.71680413393
NM_172581	10.0	0.896805886954	10.0	1.70089116526
NM_172582	680.0	127.789800656	647.0	136.117648745
NM_172583	0.0	-	0.0	-
NM_172584	149.0	15.7064435229	76.0	18.1590380596
NM_172585	189.0	9.36932523487	78.0	10.5491929144
NM_172587	13.0	0.66798951549	7.0	1.44540751286
NM_001306127	130.0	8.97237636694	69.0	12.6126191872
NM_198884	2.0	0.203348690477	2.0	0.203348690477
NM_172274	9.0	0.49725080313	9.0	0.552737581855
NM_024198	64.0	15.8712480396	42.0	22.5390818583
NM_007662	0.0	-	0.0	-
NM_007663	0.0	-	0.0	-
NM_024191	104.0	14.94510958	30.0	18.3571790397
NM_024190	0.0	-	0.0	-
NM_007666	0.0	-	0.0	-
NM_024196	597.0	92.8365023459	449.0	111.807215531
NM_007664	262.0	16.2868319012	204.0	22.5710320452
NM_024194	56.0	6.18687457983	44.0	7.32257622721
NM_001024135	20.0	1.32976031913	10.0	1.45228044501
NM_030132	22.0	2.27057600189	10.0	4.01410315001
NM_030133	22.0	1.87628050921	16.0	1.63507256619
NM_013570	0.0	-	0.0	-
NM_030135	0.0	-	0.0	-
NM_030137	0.0	-	0.0	-
NM_030138	222.0	10.2933647694	95.0	12.3651037371
NM_030139	5.0	0.402698951646	5.0	0.966787849231
NM_001024645	1.0	0.0654758017074	1.0	0.0729306531615
NM_026834	0.0	-	0.0	-
NM_026157	76.0	8.6308517371	65.0	11.1312587351
NM_001163452	489.0	46.0341566687	379.0	47.6611871508
NM_130857	0.0	-	0.0	-
NM_153798	124.0	9.79306382347	115.0	9.82174175002
NM_153799	33.0	2.97274245849	14.0	2.76018880649
NM_001024136	41.0	3.47504706821	32.0	3.93539524511
NM_001281934	301.0	22.2212796987	225.0	29.2857720088
NM_008485	8.0	0.466394634005	4.0	0.336189543552
NM_028881	48.0	5.49667985547	34.0	4.92350314214
NM_028880	0.0	-	0.0	-
NM_028883	19.0	2.22225990239	15.0	3.30107166941
NM_153793	0.0	-	0.0	-
NM_153794	177.0	5.52027549118	49.0	17.9462640831
NM_153795	0.0	-	0.0	-
NM_153796	282.0	24.3261551927	188.0	27.5018728936
NM_028886	0.0	-	0.0	-
NM_175325	8.0	0.947467305273	8.0	1.5409225144
NM_020046	399.0	51.8214136169	321.0	81.3464085323
NM_027442	49.0	4.91727635876	36.0	10.5634293421
NM_027335	103.0	10.9882873259	93.0	27.5303534624
NM_001079883	0.0	-	0.0	-
NM_172418	0.0	-	0.0	-
NM_001080548	35.0	2.18429120414	17.0	2.08048029116
NM_001080549	0.0	-	0.0	-
NM_153789	92.0	9.28505254276	61.0	13.725352699
NM_011711	181.0	12.2839157487	131.0	12.7756927272
NM_001081165	0.0	-	0.0	-
NM_020514	0.0	-	0.0	-
NM_010080	0.0	-	0.0	-
NM_010449	5.0	0.608443282641	2.0	0.59556426558
NM_026832	213.0	53.348833462	184.0	55.4500735436
NM_010442	1045.0	199.6226741	683.0	236.347625125
NM_010086	0.0	-	0.0	-
NM_010440	275.0	50.8231292013	178.0	56.1721981683
NM_194061	91.0	2.49737958057	80.0	4.13611865019
NM_010444	27.0	3.28293977333	22.0	3.66736998755
NM_010445	1.0	0.199640408654	1.0	0.301359095346
NM_028083	215.0	33.8355532116	193.0	33.8011303644
NM_028085	0.0	-	0.0	-
NM_028087	0.0	-	0.0	-
